trade_date,ts_code,name,market,exchange,industry,sig_ma,sig_macd,sig_rsi,sig_kdj,sig_boll,close,ma_bfq_5,ma_bfq_10,macd_dif_bfq,macd_dea_bfq,macd_bfq,rsi_bfq_6,rsi_bfq_12,kdj_k_bfq,kdj_d_bfq,boll_mid_bfq
20260128,600436.SH,片仔癀,主板,SSE,中成药,1,1,1,1,1,156.1,160.114,163.987,-3.416,-2.134,-2.564,5.075,15.934,3.83291,8.20415,167.398
20260128,601166.SH,兴业银行,主板,SSE,银行,1,1,1,1,1,18.55,18.944,19.49,-0.563,-0.356,-0.414,5.15,15.725,3.02719,5.13089,20.25
20260128,000638.SZ,*ST万方,主板,SZSE,农业综合,1,1,1,1,1,2.72,3.02,3.47,-0.577,-0.427,-0.301,6.584,18.057,0.74767,3.35148,4.145
20260128,603288.SH,海天味业,主板,SSE,食品,1,1,1,1,1,34.97,35.608,36.286,-0.524,-0.243,-0.562,7.642,20.803,4.58893,9.33657,37.093
20260128,600000.SH,浦发银行,主板,SSE,银行,1,1,1,1,1,10.05,10.348,10.683,-0.388,-0.251,-0.273,7.97,19.762,3.50688,5.6884,11.241
20260128,601328.SH,交通银行,主板,SSE,银行,1,1,1,1,1,6.55,6.63,6.735,-0.187,-0.154,-0.067,8.166,17.547,4.04856,5.43591,6.938
20260128,002200.SZ,*ST交投,主板,SZSE,建筑工程,1,1,1,1,1,6.89,7.136,7.268,-0.144,-0.095,-0.097,8.573,23.87,18.36622,22.35352,7.376
20260128,600276.SH,恒瑞医药,主板,SSE,化学制药,1,1,1,1,1,56.55,58.068,59.717,-1.14,-0.484,-1.312,8.576,23.342,4.24983,9.58932,61.314
20260128,000963.SZ,华东医药,主板,SZSE,化学制药,1,1,1,1,1,36.25,37.338,37.936,-0.845,-0.668,-0.354,9.12,20.409,5.52414,9.14657,38.672
20260128,000001.SZ,平安银行,主板,SZSE,银行,1,1,1,1,1,10.84,10.96,11.065,-0.162,-0.116,-0.092,9.171,20.728,4.56788,5.51511,11.282
20260128,601066.SH,中信建投,主板,SSE,证券,1,1,1,1,1,24.13,24.528,24.78,-0.527,-0.356,-0.341,9.307,22.429,3.43593,5.14029,25.652
20260128,603369.SH,今世缘,主板,SSE,白酒,1,1,1,1,1,32.22,33.028,33.824,-0.807,-0.567,-0.481,9.47,18.976,8.98334,11.06207,34.544
20260128,600882.SH,妙可蓝多,主板,SSE,乳制品,1,1,1,1,1,22.67,23.42,24.066,-0.786,-0.595,-0.384,10.188,24.427,13.87582,18.05317,24.54
20260128,601825.SH,沪农商行,主板,SSE,银行,1,1,1,1,1,8.32,8.418,8.567,-0.208,-0.147,-0.122,10.417,20.995,6.95902,7.92045,8.848
20260128,300832.SZ,新产业,创业板,SZSE,医疗保健,1,1,1,1,1,53.47,55.264,56.448,-1.205,-0.718,-0.972,10.799,25.611,4.40708,9.42261,57.907
20260128,002528.SZ,ST英飞拓,主板,SZSE,IT设备,1,1,1,1,1,2.43,2.634,2.684,-0.077,-0.055,-0.043,11.039,21.084,10.94096,21.15154,2.727
20260128,600887.SH,伊利股份,主板,SSE,乳制品,1,1,1,1,1,26.14,26.564,26.812,-0.573,-0.471,-0.205,11.264,19.965,6.10964,8.31837,27.434
20260128,002020.SZ,京新药业,主板,SZSE,化学制药,1,1,1,1,1,16.94,17.638,18.018,-0.536,-0.362,-0.348,11.346,24.996,7.27248,10.09889,18.674
20260128,600107.SH,ST尔雅,主板,SSE,服饰,1,1,1,1,1,6.01,6.394,6.654,-0.177,-0.087,-0.18,11.465,26.799,10.29342,17.16894,6.811
20260128,600365.SH,ST通葡,主板,SSE,互联网,1,1,1,1,1,3.0,3.12,3.159,-0.048,-0.031,-0.033,11.696,23.514,19.93073,28.18335,3.198
20260128,601916.SH,浙商银行,主板,SSE,银行,1,1,1,1,1,2.91,2.936,2.96,-0.034,-0.025,-0.017,12.273,22.929,1.64997,4.64644,2.997
20260128,603758.SH,秦安股份,主板,SSE,汽车配件,1,1,1,1,1,14.96,15.592,15.945,-0.577,-0.418,-0.319,12.402,22.945,10.61862,13.16034,16.521
20260128,002742.SZ,*ST三圣,主板,SZSE,水泥,1,1,1,1,1,4.01,4.23,4.286,-0.124,-0.107,-0.035,12.637,21.603,21.4653,28.74567,4.358
20260128,600900.SH,长江电力,主板,SSE,水力发电,1,1,1,1,1,25.65,25.974,26.347,-0.473,-0.367,-0.212,12.792,19.76,6.58486,10.79397,26.803
20260128,000858.SZ,五粮液,主板,SZSE,白酒,1,1,1,1,1,100.7,101.962,103.357,-2.598,-2.333,-0.531,13.019,20.961,5.00311,8.65906,105.405
20260128,601136.SH,首创证券,主板,SSE,证券,1,1,1,1,1,18.02,18.606,18.762,-0.263,-0.212,-0.102,13.193,24.697,6.78565,11.84115,18.986
20260128,601766.SH,中国中车,主板,SSE,运输设备,1,1,1,1,1,6.34,6.53,6.681,-0.145,-0.097,-0.097,13.284,22.894,6.97264,13.92616,6.828
20260128,688115.SH,思林杰,科创板,SSE,电器仪表,1,1,1,1,1,45.63,48.29,54.659,-4.515,-2.312,-4.406,13.746,23.48,6.99041,13.498,60.195
20260128,600018.SH,上港集团,主板,SSE,港口,1,1,1,1,1,4.95,5.034,5.119,-0.134,-0.101,-0.065,13.749,20.287,6.6618,10.47993,5.276
20260128,688577.SH,浙海德曼,科创板,SSE,机床制造,1,1,1,1,1,78.7,83.44,85.645,-5.035,-4.673,-0.724,13.976,24.578,10.27185,12.63755,89.824
20260128,000029.SZ,深深房Ａ,主板,SZSE,区域地产,1,1,1,1,1,19.97,20.708,20.984,-0.755,-0.684,-0.141,14.173,24.014,13.08186,15.16973,21.549
20260128,600809.SH,山西汾酒,主板,SSE,白酒,1,1,1,1,1,161.29,163.664,167.231,-4.668,-3.679,-1.977,14.184,23.71,9.31346,12.94102,171.799
20260128,688696.SH,极米科技,科创板,SSE,家用电器,1,1,1,1,1,93.37,99.766,104.074,-2.725,-1.048,-3.355,14.192,24.346,7.18485,14.53547,107.524
20260128,002304.SZ,洋河股份,主板,SZSE,白酒,1,1,1,1,1,54.38,58.238,60.55,-1.609,-0.756,-1.706,14.235,22.376,16.08581,30.92142,61.48
20260128,688089.SH,嘉必优,科创板,SSE,食品,1,1,1,1,1,18.86,19.738,19.871,-0.964,-0.856,-0.214,14.24,20.292,23.83289,30.74576,20.958
20260128,920978.BJ,开特股份,北交所,BSE,汽车配件,1,1,1,1,1,31.7,33.192,34.327,-0.941,-0.475,-0.932,14.465,25.14,9.52916,11.13284,35.513
20260128,301004.SZ,嘉益股份,创业板,SZSE,家居用品,1,1,1,1,1,48.29,49.832,51.239,-0.921,-0.6,-0.642,14.517,25.566,13.20788,21.59723,51.74
20260128,600519.SH,贵州茅台,主板,SSE,白酒,1,1,1,1,1,1323.69,1337.152,1355.726,-22.615,-16.684,-11.861,14.533,23.574,10.29624,12.05703,1383.258
20260128,603516.SH,淳中科技,主板,SSE,IT设备,1,1,1,1,1,161.68,194.718,211.574,-5.862,3.543,-18.81,14.602,27.937,10.32667,20.91927,225.051
20260128,601229.SH,上海银行,主板,SSE,银行,1,1,1,1,1,9.13,9.316,9.525,-0.173,-0.09,-0.166,14.608,25.294,6.00728,12.0617,9.774
20260128,601398.SH,工商银行,主板,SSE,银行,1,1,1,1,1,7.2,7.23,7.386,-0.179,-0.138,-0.082,14.634,21.559,10.38814,10.69035,7.582
20260128,603869.SH,ST智知,主板,SSE,软件服务,1,1,1,1,1,9.54,10.066,10.277,-0.206,-0.092,-0.229,14.721,26.033,21.0671,26.73851,10.51
20260128,002965.SZ,祥鑫科技,主板,SZSE,汽车配件,1,1,1,1,1,36.03,38.346,39.627,-0.304,0.345,-1.298,14.801,29.096,10.5879,17.92344,40.562
20260128,001206.SZ,依依股份,主板,SZSE,造纸,1,1,1,1,1,25.72,27.534,27.951,-0.804,-0.608,-0.391,14.803,25.869,20.77496,25.63027,28.676
20260128,600104.SH,上汽集团,主板,SSE,汽车整车,1,1,1,1,1,14.2,14.594,14.848,-0.252,-0.158,-0.189,14.867,25.349,7.97543,15.1593,15.096
20260128,301557.SZ,常友科技,创业板,SZSE,电气设备,1,1,1,1,1,112.95,113.942,118.429,-4.734,-3.324,-2.82,14.885,26.434,17.50889,19.18118,122.084
20260128,601881.SH,中国银河,主板,SSE,证券,1,1,1,1,1,14.97,15.228,15.37,-0.245,-0.173,-0.145,15.192,27.697,5.47061,8.09208,15.726
20260128,000625.SZ,长安汽车,主板,SZSE,汽车整车,1,1,1,1,1,11.29,11.528,11.603,-0.109,-0.07,-0.078,15.395,27.372,7.42354,9.81616,11.734
20260128,600696.SH,*ST岩石,主板,SSE,白酒,1,1,1,1,1,1.98,2.182,2.335,-0.436,-0.425,-0.021,15.437,21.385,5.53975,10.28551,2.635
20260128,600996.SH,贵广网络,主板,SSE,影视音像,1,1,1,1,1,8.84,9.2,9.38,-0.374,-0.297,-0.155,15.51,26.351,14.80402,21.33393,9.715
20260128,002191.SZ,劲嘉股份,主板,SZSE,广告包装,1,1,1,1,1,4.0,4.394,4.429,0.011,0.045,-0.068,16.099,30.416,26.98108,38.33941,4.396
20260128,601633.SH,长城汽车,主板,SSE,汽车整车,1,1,1,1,1,20.87,21.264,21.516,-0.294,-0.192,-0.205,16.111,26.969,7.65135,11.55141,21.874
20260128,601127.SH,赛力斯,主板,SSE,汽车整车,1,1,1,1,1,108.36,113.732,116.95,-3.169,-2.137,-2.064,16.134,24.244,6.47435,9.32846,120.262
20260128,603222.SH,济民健康,主板,SSE,医疗保健,1,1,1,1,1,8.52,9.034,9.229,-0.182,-0.087,-0.19,16.309,28.17,14.69032,22.98526,9.412
20260128,000921.SZ,海信家电,主板,SZSE,家用电器,1,1,1,1,1,23.62,24.15,24.38,-0.397,-0.337,-0.121,16.355,24.724,18.35682,26.78683,24.6
20260128,300049.SZ,福瑞医科,创业板,SZSE,医疗保健,1,1,1,1,1,67.9,70.796,74.766,-0.735,0.854,-3.179,16.406,32.074,7.67978,17.01287,76.232
20260128,002955.SZ,鸿合科技,主板,SZSE,IT设备,1,1,1,1,1,27.29,27.862,28.194,-0.396,-0.148,-0.495,16.497,30.282,12.40347,15.27054,29.061
20260128,688789.SH,宏华数科,科创板,SSE,专用机械,1,1,1,1,1,75.43,77.018,79.302,-0.597,0.192,-1.577,16.538,31.897,15.89884,26.2769,80.218
20260128,603607.SH,京华激光,主板,SSE,造纸,1,1,1,1,1,23.27,24.514,25.681,-0.49,0.021,-1.024,16.561,30.021,9.48734,15.96622,26.638
20260128,002779.SZ,中坚科技,主板,SZSE,农用机械,1,1,1,1,1,101.47,107.272,110.718,-2.863,-1.956,-1.816,16.696,30.767,22.25515,34.90245,112.044
20260128,300591.SZ,万里马,创业板,SZSE,服饰,1,1,1,1,1,8.43,8.92,9.049,-0.275,-0.21,-0.131,16.819,29.603,18.87571,22.27297,9.374
20260128,603486.SH,科沃斯,主板,SSE,家用电器,1,1,1,1,1,74.17,78.862,80.98,-0.862,0.075,-1.876,16.843,30.183,13.73282,26.16922,81.906
20260128,600741.SH,华域汽车,主板,SSE,汽车配件,1,1,1,1,1,19.3,20.102,20.256,-0.017,0.085,-0.204,16.878,30.553,27.14481,44.99315,20.27
20260128,001356.SZ,富岭股份,主板,SZSE,塑料,1,1,1,1,1,12.53,13.03,13.156,-0.107,-0.055,-0.104,17.145,27.658,28.90013,47.05165,13.166
20260128,688506.SH,百利天恒,科创板,SSE,化学制药,1,1,1,1,1,283.38,286.748,298.091,-16.457,-13.134,-6.647,17.178,23.017,10.16173,11.45327,315.891
20260128,605378.SH,野马电池,主板,SSE,电气设备,1,1,1,1,1,21.61,22.678,23.184,-0.162,0.002,-0.328,17.197,31.288,20.79964,36.97394,23.084
20260128,000651.SZ,格力电器,主板,SZSE,家用电器,1,1,1,1,1,38.33,39.318,39.964,-0.393,-0.168,-0.45,17.239,25.737,12.29846,24.99164,40.22
20260128,600835.SH,上海机电,主板,SSE,运输设备,1,1,1,1,1,27.61,28.634,29.255,-0.025,0.292,-0.635,17.258,34.129,12.64759,21.0679,29.676
20260128,600682.SH,南京新百,主板,SSE,生物制药,1,1,1,1,1,7.12,7.402,7.827,-0.269,-0.073,-0.392,17.436,28.843,4.99572,9.90706,8.379
20260128,300665.SZ,飞鹿股份,创业板,SZSE,染料涂料,1,1,1,1,1,8.7,9.046,9.1,-0.164,-0.125,-0.078,17.473,28.79,29.82654,39.07342,9.232
20260128,002827.SZ,高争民爆,主板,SZSE,化工原料,1,1,1,1,1,35.61,36.532,37.061,-0.274,0.032,-0.612,17.502,33.925,15.49138,21.59967,37.567
20260128,600795.SH,国电电力,主板,SSE,火力发电,1,1,1,1,1,4.61,4.724,4.805,-0.204,-0.192,-0.025,17.581,22.724,13.41591,22.37685,4.9
20260128,600243.SH,*ST海华,主板,SSE,运输设备,1,1,1,1,1,4.57,4.662,4.746,-0.105,-0.074,-0.062,17.606,30.241,18.43991,20.98384,4.902
20260128,603178.SH,圣龙股份,主板,SSE,汽车配件,1,1,1,1,1,17.52,18.034,18.282,-0.231,-0.1,-0.262,17.62,30.435,12.7463,19.47305,18.654
20260128,003001.SZ,中岩大地,主板,SZSE,建筑工程,1,1,1,1,1,19.94,20.646,20.924,-0.17,-0.036,-0.266,17.676,33.074,10.55945,15.92847,21.152
20260128,001390.SZ,古麒绒材,主板,SZSE,纺织,1,1,1,1,1,24.02,24.702,25.066,-0.301,-0.267,-0.069,17.766,30.862,23.88705,38.13288,24.959
20260128,301096.SZ,百诚医药,创业板,SZSE,医疗保健,1,1,1,1,1,52.98,55.806,56.941,-0.129,0.577,-1.412,17.776,31.43,10.66892,16.537,57.878
20260128,002685.SZ,华东重机,主板,SZSE,机床制造,1,1,1,1,1,6.92,7.37,7.445,-0.135,-0.087,-0.096,17.782,28.267,20.19262,27.36143,7.55
20260128,600993.SH,马应龙,主板,SSE,中成药,1,1,1,1,1,27.14,27.67,27.962,-0.265,-0.148,-0.234,17.794,30.683,14.77056,19.99868,28.123
20260128,300368.SZ,汇金股份,创业板,SZSE,IT设备,1,1,1,1,1,13.18,13.734,14.057,-0.412,-0.254,-0.317,17.813,31.218,8.85114,9.96368,14.639
20260128,300498.SZ,温氏股份,创业板,SZSE,农业综合,1,1,1,1,1,15.25,15.534,15.788,-0.443,-0.337,-0.213,17.887,23.838,7.90935,10.70162,16.373
20260128,605365.SH,立达信,主板,SSE,家用电器,1,1,1,1,1,20.56,21.816,24.144,-0.472,0.379,-1.702,17.924,31.84,11.95681,23.60516,24.935
20260128,300791.SZ,仙乐健康,创业板,SZSE,医疗保健,1,1,1,1,1,23.44,24.586,24.921,-0.004,0.171,-0.35,17.974,31.565,31.80913,48.00469,24.986
20260128,300668.SZ,杰恩设计,创业板,SZSE,装修装饰,1,1,1,1,1,25.45,27.936,29.436,1.028,1.904,-1.753,17.983,37.194,13.20733,25.90343,29.659
20260128,000915.SZ,华特达因,主板,SZSE,化学制药,1,1,1,1,1,31.74,32.078,32.313,-0.378,-0.278,-0.199,17.988,27.485,8.81168,12.15887,32.781
20260128,001222.SZ,源飞宠物,主板,SZSE,文教休闲,1,1,1,1,1,22.09,23.184,23.315,-0.279,-0.244,-0.069,18.004,29.208,33.67212,51.24998,23.291
20260128,688687.SH,凯因科技,科创板,SSE,生物制药,1,1,1,1,1,22.39,22.788,24.287,-0.802,-0.389,-0.826,18.049,25.459,16.55896,24.33153,25.213
20260128,603567.SH,珍宝岛,主板,SSE,中成药,1,1,1,1,1,8.13,8.39,8.775,-0.392,-0.308,-0.166,18.06,25.645,6.77489,12.50886,9.044
20260128,603983.SH,丸美生物,主板,SSE,日用化工,1,1,1,1,1,31.2,32.664,33.207,-0.378,-0.135,-0.487,18.069,29.892,10.87114,18.70793,33.58
20260128,605388.SH,均瑶健康,主板,SSE,乳制品,1,1,1,1,1,6.91,7.076,7.187,-0.187,-0.138,-0.097,18.161,29.843,8.6676,14.11123,7.361
20260128,600011.SH,华能国际,主板,SSE,火力发电,1,1,1,1,1,7.07,7.286,7.376,-0.123,-0.104,-0.037,18.194,27.16,15.54381,25.60732,7.39
20260128,605333.SH,沪光股份,主板,SSE,汽车配件,1,1,1,1,1,29.23,30.264,30.839,-0.098,0.164,-0.523,18.351,34.953,16.05611,24.82301,31.094
20260128,603322.SH,超讯通信,主板,SSE,通信设备,1,1,1,1,1,36.37,38.552,39.277,-1.391,-1.308,-0.166,18.367,29.746,13.64743,21.3447,39.784
20260128,688212.SH,澳华内镜,科创板,SSE,医疗保健,1,1,1,1,1,42.28,44.462,45.369,-0.621,-0.256,-0.73,18.467,28.943,12.86205,21.7913,45.924
20260128,300155.SZ,安居宝,创业板,SZSE,IT设备,1,1,1,1,1,5.48,5.698,6.152,-0.123,0.058,-0.361,18.49,33.493,5.60844,13.38099,6.426
20260128,300760.SZ,迈瑞医疗,创业板,SZSE,医疗保健,1,1,1,1,1,188.06,192.866,196.209,-2.356,-1.035,-2.642,18.589,31.221,5.05032,11.54471,199.097
20260128,002822.SZ,ST中装,主板,SZSE,装修装饰,1,1,1,1,1,3.55,3.642,3.72,-0.087,-0.062,-0.05,18.598,31.036,13.13694,22.68017,3.807
20260128,605336.SH,帅丰电器,主板,SSE,家用电器,1,1,1,1,1,15.01,16.25,17.063,0.091,0.413,-0.646,18.646,33.714,20.66849,35.28354,16.833
20260128,600629.SH,华建集团,主板,SSE,建筑工程,1,1,1,1,1,19.96,20.892,21.901,-0.02,0.354,-0.748,18.753,35.965,9.26649,16.42982,22.284
20260128,600599.SH,*ST熊猫,主板,SSE,化工原料,1,1,1,1,1,7.43,8.136,8.271,-0.417,-0.33,-0.175,18.772,29.056,18.07038,29.33232,8.681
20260128,600315.SH,上海家化,主板,SSE,日用化工,1,1,1,1,1,21.46,22.458,22.938,-0.241,-0.05,-0.383,18.823,30.056,21.30277,36.82982,23.05
20260128,300029.SZ,*ST天龙,创业板,SZSE,建筑工程,1,1,1,1,1,4.94,5.126,5.379,-0.165,-0.107,-0.116,18.927,33.399,13.14648,20.14391,5.442
20260128,688656.SH,浩欧博,科创板,SSE,医疗保健,1,1,1,1,1,144.93,147.458,149.758,-8.626,-8.526,-0.199,18.948,25.761,13.14666,15.26758,154.562
20260128,002843.SZ,泰嘉股份,主板,SZSE,钢加工,1,1,1,1,1,18.56,20.89,21.356,0.225,0.538,-0.624,18.997,32.853,28.64509,46.67724,21.188
20260128,000972.SZ,*ST中基,主板,SZSE,食品,1,1,1,1,1,3.59,3.872,3.933,-0.012,0.027,-0.078,19.013,31.182,24.42433,40.28528,3.959
20260128,300755.SZ,华致酒行,创业板,SZSE,其他商业,1,1,1,1,1,16.2,16.666,16.877,-0.459,-0.38,-0.158,19.024,28.07,13.08433,16.77089,17.269
20260128,002947.SZ,恒铭达,主板,SZSE,元器件,1,1,1,1,1,46.47,47.824,49.451,-0.136,0.532,-1.336,19.091,35.81,14.80611,23.81001,50.104
20260128,601788.SH,光大证券,主板,SSE,证券,1,1,1,1,1,16.76,17.042,17.162,-0.199,-0.124,-0.15,19.283,30.362,9.64336,12.23137,17.507
20260128,600006.SH,东风股份,主板,SSE,汽车整车,1,1,1,1,1,6.95,7.138,7.243,-0.054,-0.019,-0.07,19.422,30.925,15.19065,23.66153,7.261
20260128,688029.SH,南微医学,科创板,SSE,医疗保健,1,1,1,1,1,79.9,82.426,84.67,-0.132,0.812,-1.888,19.549,33.684,18.06958,27.00996,85.226
20260128,605179.SH,一鸣食品,主板,SSE,乳制品,1,1,1,1,1,20.28,20.632,20.957,-0.269,-0.171,-0.196,19.55,33.363,12.63485,15.46988,21.105
20260128,300878.SZ,维康药业,创业板,SZSE,中成药,1,1,1,1,1,27.14,30.01,31.53,0.929,1.69,-1.521,19.665,38.141,13.64311,27.89683,30.832
20260128,301068.SZ,大地海洋,创业板,SZSE,环境保护,1,1,1,1,1,26.08,27.212,27.638,0.002,0.153,-0.302,19.699,35.697,21.29295,35.01001,27.464
20260128,000526.SZ,学大教育,主板,SZSE,文教休闲,1,1,1,1,1,38.1,39.536,40.099,0.086,0.363,-0.555,19.75,36.637,12.10562,24.70004,40.004
20260128,002468.SZ,申通快递,主板,SZSE,仓储物流,1,1,1,1,1,12.89,13.332,13.512,-0.228,-0.194,-0.067,19.761,30.233,20.90875,32.1985,13.515
20260128,688382.SH,益方生物-U,科创板,SSE,生物制药,1,1,1,1,1,25.17,25.728,27.381,-0.992,-0.31,-1.363,19.786,32.006,10.14106,14.55508,29.156
20260128,300946.SZ,恒而达,创业板,SZSE,机械基件,1,1,1,1,1,49.66,52.514,54.03,-0.417,0.365,-1.565,20.007,34.118,19.44441,27.67028,55.225
20260128,603569.SH,长久物流,主板,SSE,公路,1,1,1,1,1,7.34,7.704,7.851,-0.05,0.007,-0.114,20.029,31.31,32.73184,55.85148,7.802
20260128,000913.SZ,钱江摩托,主板,SZSE,摩托车,1,1,1,1,1,15.37,15.716,15.892,0.031,0.078,-0.094,20.057,37.238,19.78704,33.20263,15.756
20260128,603359.SH,东珠生态,主板,SSE,建筑工程,1,1,1,1,1,6.79,7.008,7.089,-0.479,-0.349,-0.26,20.06,30.554,9.75377,11.28442,8.08
20260128,601279.SH,英利汽车,主板,SSE,汽车配件,1,1,1,1,1,4.51,4.66,4.697,-0.12,-0.072,-0.095,20.085,31.521,21.48665,23.07865,4.906
20260128,603344.SH,星德胜,主板,SSE,电气设备,1,1,1,1,1,32.41,33.388,33.789,0.465,1.083,-1.237,20.086,41.115,16.20632,17.82927,35.155
20260128,600009.SH,上海机场,主板,SSE,机场,1,1,1,1,1,30.6,31.118,31.484,-0.404,-0.223,-0.363,20.091,30.354,7.34745,13.30505,32.066
20260128,002241.SZ,歌尔股份,主板,SZSE,元器件,1,1,1,1,1,26.97,28.302,29.203,-0.317,-0.041,-0.553,20.127,32.95,10.21602,18.72496,29.365
20260128,002630.SZ,ST华西,主板,SZSE,专用机械,1,1,1,1,1,2.35,2.514,2.545,-0.047,-0.034,-0.027,20.138,30.164,21.26425,32.79123,2.562
20260128,300896.SZ,爱美客,创业板,SZSE,医疗保健,1,1,1,1,1,138.12,140.994,143.667,-1.358,-0.468,-1.78,20.27,32.651,7.61738,15.05725,145.32
20260128,300866.SZ,安克创新,创业板,SZSE,元器件,1,1,1,1,1,100.45,103.52,105.714,-2.164,-1.526,-1.276,20.286,31.677,13.54449,22.20577,107.473
20260128,688051.SH,佳华科技,科创板,SSE,软件服务,1,1,1,1,1,36.5,37.918,38.88,-1.121,-0.863,-0.517,20.343,33.478,16.83027,20.61833,39.879
20260128,688197.SH,首药控股-U,科创板,SSE,化学制药,1,1,1,1,1,36.15,37.746,38.227,-0.112,0.066,-0.357,20.628,35.691,19.1082,27.12945,38.069
20260128,300584.SZ,海辰药业,创业板,SZSE,化学制药,1,1,1,1,1,45.78,49.012,51.008,-1.106,-0.437,-1.338,20.685,31.669,11.46891,18.92836,51.954
20260128,002773.SZ,康弘药业,主板,SZSE,化学制药,1,1,1,1,1,30.34,31.42,32.466,-0.09,0.324,-0.828,20.746,34.402,11.393,18.73957,32.771
20260128,600690.SH,海尔智家,主板,SSE,家用电器,1,1,1,1,1,25.13,25.56,25.753,-0.335,-0.281,-0.108,20.805,29.12,16.24029,23.43691,25.969
20260128,300357.SZ,我武生物,创业板,SZSE,生物制药,1,1,1,1,1,29.01,29.662,30.143,-0.126,0.015,-0.283,20.969,35.29,18.19891,24.19295,30.19
20260128,600039.SH,四川路桥,主板,SSE,建筑工程,1,1,1,1,1,9.62,9.882,10.078,0.008,0.1,-0.182,20.99,35.655,13.54344,26.59249,10.121
20260128,300824.SZ,北鼎股份,创业板,SZSE,家用电器,1,1,1,1,1,11.3,11.704,11.778,-0.009,0.008,-0.035,21.035,35.006,31.7093,47.23373,11.644
20260128,603316.SH,诚邦股份,主板,SSE,建筑工程,1,1,1,1,1,13.4,13.776,14.204,-0.316,-0.124,-0.385,21.09,33.142,15.61176,19.04651,14.724
20260128,300347.SZ,泰格医药,创业板,SZSE,医疗保健,1,1,1,1,1,56.91,59.004,59.889,1.075,1.723,-1.295,21.099,41.32,10.07204,19.6394,59.857
20260128,002568.SZ,百润股份,主板,SZSE,红黄酒,1,1,1,1,1,20.28,21.178,21.584,-0.319,-0.193,-0.251,21.115,30.967,24.2468,37.34233,21.729
20260128,300635.SZ,中达安,创业板,SZSE,建筑工程,1,1,1,1,1,13.76,14.884,15.736,-0.473,-0.141,-0.664,21.122,30.331,17.9877,26.60712,16.068
20260128,001317.SZ,三羊马,主板,SZSE,铁路,1,1,1,1,1,47.41,49.352,51.295,-0.469,0.594,-2.126,21.183,35.506,13.44642,17.67811,53.024
20260128,603363.SH,傲农生物,主板,SSE,饲料,1,1,1,1,1,4.06,4.224,4.235,-0.148,-0.139,-0.018,21.243,27.48,17.35362,22.99611,4.381
20260128,002294.SZ,信立泰,主板,SZSE,化学制药,1,1,1,1,1,47.54,48.266,50.182,-2.081,-1.726,-0.709,21.274,29.29,15.80924,17.04902,51.196
20260128,002862.SZ,实丰文化,主板,SZSE,文教休闲,1,1,1,1,1,18.66,19.198,19.536,-0.356,-0.238,-0.237,21.313,34.287,14.22664,19.76002,19.8
20260128,600329.SH,达仁堂,主板,SSE,中成药,1,1,1,1,1,43.7,44.784,45.26,-0.51,-0.257,-0.506,21.465,31.396,16.61392,18.00912,45.858
20260128,300756.SZ,金马游乐,创业板,SZSE,专用机械,1,1,1,1,1,50.91,52.594,53.322,-1.08,-0.699,-0.762,21.466,33.341,21.80023,23.57443,54.564
20260128,603277.SH,银都股份,主板,SSE,专用机械,1,1,1,1,1,16.2,16.424,16.574,-0.205,-0.174,-0.061,21.554,30.85,24.73551,34.81378,16.655
20260128,300539.SZ,横河精密,创业板,SZSE,塑料,1,1,1,1,1,34.56,37.006,37.74,-1.226,-0.887,-0.678,21.619,31.334,20.11735,27.90129,39.122
20260128,600958.SH,东方证券,主板,SSE,证券,1,1,1,1,1,10.31,10.416,10.475,-0.121,-0.064,-0.114,21.708,33.623,8.85575,10.21046,10.758
20260128,603800.SH,洪田股份,主板,SSE,专用机械,1,1,1,1,1,43.3,47.776,49.224,-0.604,0.085,-1.379,21.717,32.811,22.77651,33.93011,49.47
20260128,002755.SZ,奥赛康,主板,SZSE,化学制药,1,1,1,1,1,16.5,17.092,17.557,-0.062,0.111,-0.346,21.87,35.5,13.49578,21.49527,17.644
20260128,603787.SH,新日股份,主板,SSE,摩托车,1,1,1,1,1,12.97,13.684,13.763,0.023,0.074,-0.103,21.916,36.583,48.02694,65.38137,13.644
20260128,600600.SH,青岛啤酒,主板,SSE,啤酒,1,1,1,1,1,60.26,61.414,61.7,-0.375,-0.287,-0.176,21.917,31.707,19.09861,28.66453,61.871
20260128,300059.SZ,东方财富,创业板,SZSE,证券,1,1,1,1,1,22.78,23.12,23.38,-0.171,-0.025,-0.294,21.98,37.056,6.35859,10.11274,23.81
20260128,002403.SZ,爱仕达,主板,SZSE,家用电器,1,1,1,1,1,12.22,12.722,12.8,-0.04,0.003,-0.086,22.001,35.386,29.25182,43.2646,12.798
20260128,603112.SH,华翔股份,主板,SSE,机械基件,1,1,1,1,1,17.07,17.958,18.622,0.014,0.218,-0.408,22.002,35.47,22.12255,38.11451,18.262
20260128,688489.SH,三未信安,科创板,SSE,IT设备,1,1,1,1,1,43.34,44.516,45.557,-0.065,0.415,-0.959,22.024,36.394,16.68101,21.49406,46.004
20260128,920925.BJ,锦好医疗,北交所,BSE,医疗保健,1,1,1,1,1,23.41,24.238,24.487,-1.784,-1.606,-0.356,22.074,32.446,6.19162,7.17128,26.956
20260128,300961.SZ,深水海纳,创业板,SZSE,环境保护,1,1,1,1,1,14.15,14.688,14.767,-0.002,0.042,-0.089,22.092,36.943,30.96113,41.14656,14.74
